Date,Open,High,Low,Close,Volume,Adj Close
2012-06-11,0.05,0.05,0.03,0.05,42000,0.05
2012-06-08,0.05,0.05,0.04,0.05,580700,0.05
2012-06-07,0.05,0.05,0.03,0.05,355800,0.05
2012-06-06,0.04,0.05,0.04,0.05,46200,0.05
2012-06-05,0.04,0.06,0.04,0.06,121800,0.06
2012-06-04,0.05,0.05,0.04,0.04,49700,0.04
2012-06-01,0.06,0.06,0.04,0.04,32200,0.04
2012-05-31,0.07,0.08,0.05,0.05,1646200,0.05
2012-05-30,0.06,0.08,0.06,0.06,253500,0.06
2012-05-29,0.10,0.25,0.06,0.06,820300,0.06
2012-05-25,0.11,0.11,0.10,0.10,13500,0.10
2012-05-24,0.05,0.11,0.05,0.08,759100,0.08
2012-05-23,0.03,0.05,0.03,0.05,67100,0.05
2012-05-22,0.03,0.05,0.03,0.05,35100,0.05
2012-05-21,0.03,0.03,0.03,0.03,000,0.03
2012-05-18,0.04,0.04,0.03,0.03,119000,0.03
2012-05-17,0.04,0.04,0.03,0.04,29800,0.04
2012-05-16,0.05,0.05,0.05,0.05,000,0.05
2012-05-15,0.05,0.05,0.05,0.05,000,0.05
2012-05-14,0.05,0.05,0.05,0.05,000,0.05
2012-05-11,0.04,0.05,0.04,0.05,81100,0.05
2012-05-10,0.03,0.05,0.03,0.05,15000,0.05
2012-05-09,0.06,0.06,0.06,0.06,100,0.06
2012-05-08,0.04,0.05,0.03,0.03,198800,0.03
2012-05-07,0.06,0.06,0.06,0.06,000,0.06
2012-05-04,0.06,0.06,0.06,0.06,100,0.06
2012-05-03,0.06,0.06,0.06,0.06,000,0.06
2012-05-02,0.06,0.06,0.06,0.06,20000,0.06
2012-05-01,0.06,0.06,0.06,0.06,10000,0.06
2012-04-30,0.05,0.06,0.05,0.06,82500,0.06
2012-04-27,0.07,0.07,0.07,0.07,100,0.07
2012-04-26,0.05,0.07,0.05,0.06,105200,0.06
2012-04-25,0.06,0.06,0.06,0.06,21000,0.06
2012-04-24,0.06,0.06,0.05,0.06,26800,0.06
2012-04-23,0.06,0.06,0.06,0.06,32000,0.06
2012-04-20,0.06,0.06,0.06,0.06,000,0.06
2012-04-19,0.06,0.06,0.05,0.06,154500,0.06
2012-04-18,0.07,0.07,0.06,0.06,223700,0.06
2012-04-17,0.08,0.11,0.07,0.08,275300,0.08
